indicadores,estimadores,aeropuertos_islas_id,aeropuertos_islas_nombre,periodos_id,periodos_nombre,trafico_aereo_comercial_pasajeros_aviones_mercancias
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M10,2003 octubre,18.4
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M09,2003 septiembre,20.4
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M08,2003 agosto,23.7
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M07,2003 julio,28.2
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M06,2003 junio,32.9
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M05,2003 mayo,31.8
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M04,2003 abril,30.5
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M03,2003 marzo,28.9
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M02,2003 febrero,29.5
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2003M01,2003 enero,32.8
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M12,2002 diciembre,14.9
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M11,2002 noviembre,13.5
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M10,2002 octubre,12.8
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M09,2002 septiembre,11.1
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M08,2002 agosto,7.6
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M07,2002 julio,3.8
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M06,2002 junio,-0.1
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M05,2002 mayo,0.3
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M04,2002 abril,0.4
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M03,2002 marzo,1.7
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M02,2002 febrero,-3.7
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2002M01,2002 enero,-7.0
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M12,2001 diciembre,34.2
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M11,2001 noviembre,28.8
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M10,2001 octubre,26.8
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M09,2001 septiembre,30.7
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M08,2001 agosto,36.6
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M07,2001 julio,44.6
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M06,2001 junio,56.7
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M05,2001 mayo,76.0
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M04,2001 abril,119.7
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M03,2001 marzo,225.6
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M02,2001 febrero,262.2
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2001M01,2001 enero,246.3
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M12,2000 diciembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M11,2000 noviembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M10,2000 octubre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M09,2000 septiembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M08,2000 agosto,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M07,2000 julio,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M06,2000 junio,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M05,2000 mayo,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M04,2000 abril,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M03,2000 marzo,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M02,2000 febrero,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,2000M01,2000 enero,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M12,1999 diciembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M11,1999 noviembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M10,1999 octubre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M09,1999 septiembre,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M08,1999 agosto,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M07,1999 julio,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M06,1999 junio,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M05,1999 mayo,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M04,1999 abril,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M03,1999 marzo,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M02,1999 febrero,.
Aviones,Tasas de variación de la media en lo que va de año,ES706,La Gomera,1999M01,1999 enero,.
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2020M03,2020 Marzo (p),-16.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2020M02,2020 Febrero (p),0.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2020M01,2020 Enero (p),-4.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M12,2019 Diciembre (p),3.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M11,2019 Noviembre (p),3.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M10,2019 Octubre (p),4.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M09,2019 Septiembre (p),6.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M08,2019 Agosto (p),7.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M07,2019 Julio (p),9.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M06,2019 Junio (p),9.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M05,2019 Mayo (p),11.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M04,2019 Abril (p),15.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M03,2019 Marzo (p),19.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M02,2019 Febrero (p),17.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2019M01,2019 Enero (p),22.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M12,2018 Diciembre (p),23.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M11,2018 Noviembre (p),24.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M10,2018 Octubre (p),25.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M09,2018 Septiembre (p),24.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M08,2018 Agosto (p),24.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M07,2018 Julio (p),23.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M06,2018 Junio (p),22.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M05,2018 Mayo (p),19.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M04,2018 Abril (p),15.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M03,2018 Marzo (p),10.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M02,2018 Febrero (p),8.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2018M01,2018 Enero (p),9.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M12,2017 Diciembre (p),7.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M11,2017 Noviembre (p),6.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M10,2017 Octubre (p),6.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M09,2017 Septiembre (p),5.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M08,2017 Agosto (p),5.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M07,2017 Julio (p),5.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M06,2017 Junio (p),6.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M05,2017 Mayo (p),8.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M04,2017 Abril (p),10.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M03,2017 Marzo (p),12.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M02,2017 Febrero (p),13.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2017M01,2017 Enero (p),17.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M12,2016 Diciembre (p),4.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M11,2016 Noviembre (p),4.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M10,2016 Octubre (p),3.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M09,2016 Septiembre (p),3.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M08,2016 Agosto (p),2.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M07,2016 Julio (p),1.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M06,2016 Junio (p),4.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M05,2016 Mayo (p),4.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M04,2016 Abril (p),4.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M03,2016 Marzo (p),4.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M02,2016 Febrero (p),3.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2016M01,2016 Enero (p),2.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M12,2015 Diciembre (p),5.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M11,2015 Noviembre (p),6.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M10,2015 Octubre (p),7.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M09,2015 Septiembre (p),7.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M08,2015 Agosto (p),9.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M07,2015 Julio (p),10.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M06,2015 Junio (p),8.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M05,2015 Mayo (p),8.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M04,2015 Abril (p),9.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M03,2015 Marzo (p),11.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M02,2015 Febrero (p),14.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2015M01,2015 Enero (p),6.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M12,2014 Diciembre (p),21.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M11,2014 Noviembre (p),20.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M10,2014 Octubre (p),20.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M09,2014 Septiembre (p),20.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M08,2014 Agosto (p),18.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M07,2014 Julio (p),16.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M06,2014 Junio (p),15.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M05,2014 Mayo (p),14.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M04,2014 Abril (p),13.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M03,2014 Marzo (p),10.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M02,2014 Febrero (p),9.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2014M01,2014 Enero (p),23.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M12,2013 diciembre,-25.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M11,2013 noviembre,-26.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M10,2013 octubre,-28.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M09,2013 septiembre,-30.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M08,2013 agosto,-30.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M07,2013 julio,-31.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M06,2013 junio,-32.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M05,2013 mayo,-32.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M04,2013 abril,-34.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M03,2013 marzo,-36.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M02,2013 febrero,-36.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2013M01,2013 enero,-39.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M12,2012 diciembre,-15.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M11,2012 noviembre,-14.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M10,2012 octubre,-11.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M09,2012 septiembre,-9.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M08,2012 agosto,-7.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M07,2012 julio,-5.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M06,2012 junio,-4.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M05,2012 mayo,-2.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M04,2012 abril,-0.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M03,2012 marzo,4.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M02,2012 febrero,8.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2012M01,2012 enero,5.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M12,2011 diciembre,4.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M11,2011 noviembre,3.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M10,2011 octubre,2.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M09,2011 septiembre,2.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M08,2011 agosto,1.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M07,2011 julio,1.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M06,2011 junio,4.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M05,2011 mayo,6.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M04,2011 abril,8.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M03,2011 marzo,8.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M02,2011 febrero,8.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2011M01,2011 enero,-3.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M12,2010 diciembre,-1.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M11,2010 noviembre,-1.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M10,2010 octubre,-1.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M09,2010 septiembre,-1.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M08,2010 agosto,-1.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M07,2010 julio,-1.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M06,2010 junio,-3.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M05,2010 mayo,-5.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M04,2010 abril,-7.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M03,2010 marzo,-7.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M02,2010 febrero,-11.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2010M01,2010 enero,-3.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M12,2009 diciembre,-5.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M11,2009 noviembre,-4.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M10,2009 octubre,-4.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M09,2009 septiembre,-4.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M08,2009 agosto,-4.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M07,2009 julio,-4.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M06,2009 junio,-3.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M05,2009 mayo,-3.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M04,2009 abril,-2.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M03,2009 marzo,-6.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M02,2009 febrero,-5.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2009M01,2009 enero,-3.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M12,2008 diciembre,-0.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M11,2008 noviembre,-0.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M10,2008 octubre,-0.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M09,2008 septiembre,-0.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M08,2008 agosto,0.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M07,2008 julio,-0.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M06,2008 junio,-0.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M05,2008 mayo,-2.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M04,2008 abril,-2.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M03,2008 marzo,0.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M02,2008 febrero,1.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2008M01,2008 enero,0.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M12,2007 diciembre,-3.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M11,2007 noviembre,-3.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M10,2007 octubre,-3.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M09,2007 septiembre,-4.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M08,2007 agosto,-4.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M07,2007 julio,-3.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M06,2007 junio,-2.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M05,2007 mayo,-1.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M04,2007 abril,-0.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M03,2007 marzo,-0.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M02,2007 febrero,-1.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2007M01,2007 enero,-3.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M12,2006 diciembre,3.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M11,2006 noviembre,3.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M10,2006 octubre,3.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M09,2006 septiembre,3.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M08,2006 agosto,3.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M07,2006 julio,4.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M06,2006 junio,6.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M05,2006 mayo,6.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M04,2006 abril,7.4
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M03,2006 marzo,6.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M02,2006 febrero,9.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2006M01,2006 enero,7.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M12,2005 diciembre,8.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M11,2005 noviembre,8.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M10,2005 octubre,9.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M09,2005 septiembre,10.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M08,2005 agosto,9.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M07,2005 julio,9.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M06,2005 junio,5.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M05,2005 mayo,5.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M04,2005 abril,4.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M03,2005 marzo,5.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M02,2005 febrero,1.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2005M01,2005 enero,4.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M12,2004 diciembre,9.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M11,2004 noviembre,9.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M10,2004 octubre,10.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M09,2004 septiembre,11.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M08,2004 agosto,14.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M07,2004 julio,16.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M06,2004 junio,22.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M05,2004 mayo,26.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M04,2004 abril,34.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M03,2004 marzo,40.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M02,2004 febrero,41.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2004M01,2004 enero,40.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M12,2003 diciembre,27.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M11,2003 noviembre,25.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M10,2003 octubre,23.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M09,2003 septiembre,23.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M08,2003 agosto,22.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M07,2003 julio,20.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M06,2003 junio,16.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M05,2003 mayo,12.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M04,2003 abril,5.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M03,2003 marzo,0.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M02,2003 febrero,1.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2003M01,2003 enero,2.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M12,2002 diciembre,-4.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M11,2002 noviembre,-5.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M10,2002 octubre,-5.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M09,2002 septiembre,-5.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M08,2002 agosto,-5.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M07,2002 julio,-5.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M06,2002 junio,-4.1
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M05,2002 mayo,-3.2
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M04,2002 abril,-3.0
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M03,2002 marzo,-1.9
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M02,2002 febrero,-4.8
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2002M01,2002 enero,-3.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M12,2001 diciembre,1.3
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M11,2001 noviembre,1.7
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M10,2001 octubre,1.6
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M09,2001 septiembre,0.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M08,2001 agosto,-0.5
Aviones,Tasas de variación de la media en lo que va de año,ES707,La Palma,2001M07,2001 julio,-2.0
